IDRESEAU;LIBELLE;OBSTACLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
173228;PRO 0332 - VC 363;VC 363;566000;1;033+275;1fe58afe-51eb-11e7-95ff-01a864e0362d;520272.00859999657;6666575.765999999;0.631086694446316;47.075166037972494;47.075166038,0.631086694446;47.075166038,0.631086694446;"{""type"": ""Point"", ""coordinates"": [0.631086694446315, 47.07516603795888]}"
133245;N°820.10.0;Sous RD 15 c;014000;1;025+756;e93590dc-6667-11e3-a7ff-01f464e0362d;898876.2792999968;6685465.3440000005;5.629408902541372;47.239686808657275;47.2396868087,5.62940890254;47.2396868086,5.62940890254;"{""type"": ""Point"", ""coordinates"": [5.629408902541372, 47.239686808626516]}"
60099;de Vergaville;;100000;2;025+485;e9950f62-6667-11e3-a7ff-01f464e0362d;974222.9738000035;6866814.690900002;6.73776210834785;48.84295622729767;48.8429562273,6.73776210835;48.8429562273,6.73776210835;"{""type"": ""Point"", ""coordinates"": [6.737762108347851, 48.84295622727552]}"
52345;route du pavé des gardes;;420000;1;012+062;e61521bc-6667-11e3-a7ff-01f464e0362d;640687.7536000013;6856723.712000001;2.192383481042147;48.80785666241947;48.8078566624,2.19238348104;48.8078566624,2.19238348104;"{""type"": ""Point"", ""coordinates"": [2.192383481042147, 48.80785666239715]}"
37711;Pont tiers;Chemin communal de Montlouis;593000;1;297+120;e612386a-6667-11e3-a7ff-01f464e0362d;538364.9689000025;6698326.273499999;0.858089937011069;47.36554115858146;47.3655411586,0.858089937011;47.3655411586,0.858089937011;"{""type"": ""Point"", ""coordinates"": [0.858089937011067, 47.365541158551395]}"
46576;;;763000;1;304+710;e595995e-6667-11e3-a7ff-01f464e0362d;769900.6023000032;6665418.609099999;3.921384856241452;47.08535024582539;47.0853502458,3.92138485624;47.0853502458,3.92138485624;"{""type"": ""Point"", ""coordinates"": [3.921384856241452, 47.08535024581181]}"
30877;;;590000;2;414+945;e98a2af8-6667-11e3-a7ff-01f464e0362d;568444.7558000013;6518113.802999999;1.307724774512884;45.74993519030781;45.7499351903,1.30772477451;45.7499351903,1.30772477451;"{""type"": ""Point"", ""coordinates"": [1.307724774512883, 45.74993519029034]}"
60858;de Montsaugeon;Chemin de défruitement;843000;1;369+584;e6939de6-6667-11e3-a7ff-01f464e0362d;872919.1207000017;6732831.582800001;5.304701817222399;47.67315825986706;47.6731582599,5.30470181722;47.6731582598,5.30470181722;"{""type"": ""Point"", ""coordinates"": [5.304701817222399, 47.67315825983872]}"
36178;Saint Mathurin;;515000;1;322+216;e871d62e-6667-11e3-a7ff-01f464e0362d;451424.1855000034;6706132.3838;-0.29722115834693;47.40882174907467;47.4088217491,-0.297221158347;47.408821749,-0.297221158347;"{""type"": ""Point"", ""coordinates"": [-0.297221158346932, 47.408821749044854]}"
34228;OA n°12;Rue de Toul;314000;1;292+235;e8b5bbc4-6667-11e3-a7ff-01f464e0362d;619039.2564999983;7094209.067899998;1.850576275558119;50.938604644100465;50.9386046441,1.85057627556;50.9386046441,1.85057627556;"{""type"": ""Point"", ""coordinates"": [1.850576275558117, 50.93860464408808]}"
46383;;;750000;1;381+711;e8c86754-6667-11e3-a7ff-01f464e0362d;756528.8445999995;6567437.649700001;3.733147326370045;46.20442320121789;46.2044232012,3.73314732637;46.2044232012,3.73314732637;"{""type"": ""Point"", ""coordinates"": [3.733147326370045, 46.20442320120171]}"
66155;;Chemin des Enclos;846000;1;336+782;e628463c-6667-11e3-a7ff-01f464e0362d;891513.2597000003;6723586.192000002;5.548388894136334;47.58483707776452;47.5848370778,5.54838889414;47.5848370777,5.54838889414;"{""type"": ""Point"", ""coordinates"": [5.548388894136334, 47.5848370777357]}"
51926;;;660000;1;228+040;e854b782-6667-11e3-a7ff-01f464e0362d;346375.78440000117;6254709.3792;-1.357929779250777;43.30370194866573;43.3037019487,-1.35792977925;43.3037019486,-1.35792977925;"{""type"": ""Point"", ""coordinates"": [-1.357929779250779, 43.30370194864174]}"
33500;de Fives;RN 41;272000;1;250+100;e6c76352-6667-11e3-a7ff-01f464e0362d;705796.6494999975;7059472.398400001;3.081791665708188;50.632199934145156;50.6321999341,3.08179166571;50.6321999341,3.08179166571;"{""type"": ""Point"", ""coordinates"": [3.081791665708187, 50.63219993413146]}"
63306;;Chemin Exploitation;722000;1;459+544;e7253bbc-6667-11e3-a7ff-01f464e0362d;717743.9786000028;6270685.9454;3.219439458244415;43.53502485999023;43.53502486,3.21943945824;43.53502486,3.21943945824;"{""type"": ""Point"", ""coordinates"": [3.219439458244414, 43.5350248599668]}"
54493;;RN 2;229000;1;077+972;e89264de-6667-11e3-a7ff-01f464e0362d;707246.7854999974;6906081.501499999;3.099525301442053;49.25435481627642;49.2543548163,3.09952530144;49.2543548163,3.09952530144;"{""type"": ""Point"", ""coordinates"": [3.099525301442053, 49.25435481625634]}"
44803;;;905000;1;011+764;e5bfc46c-6667-11e3-a7ff-01f464e0362d;850499.0033000037;6511524.9855;4.933793680852261;45.68670292946541;45.6867029295,4.93379368085;45.6867029294,4.93379368085;"{""type"": ""Point"", ""coordinates"": [4.93379368085226, 45.68670292944775]}"
33258;Villars;Avenue Villars;267000;1;047+845;e6b39bb6-6667-11e3-a7ff-01f464e0362d;736754.1213999987;7029487.1116;3.515835474885981;50.36200012567743;50.3620001257,3.51583547489;50.3620001257,3.51583547489;"{""type"": ""Point"", ""coordinates"": [3.51583547488598, 50.36200012566255]}"
31187;;Chemin d'exploitation;590000;2;502+090;e85f3088-6667-11e3-a7ff-01f464e0362d;584288.686300002;6449842.090999998;1.527855162599882;45.13815994346628;45.1381599435,1.5278551626;45.1381599434,1.5278551626;"{""type"": ""Point"", ""coordinates"": [1.527855162599882, 45.13815994344706]}"
31604;;;613000;1;426+595;e8929844-6667-11e3-a7ff-01f464e0362d;560276.4283000007;6507191.8356;1.205877455310627;45.649984771067324;45.6499847711,1.20587745531;45.649984771,1.20587745531;"{""type"": ""Point"", ""coordinates"": [1.205877455310626, 45.649984771049546]}"
36381;rue Chevreul;;515000;1;434+732;e59533fc-6667-11e3-a7ff-01f464e0362d;352683.072800003;6687613.682399999;-1.590165961389001;47.197933238452634;47.1979332385,-1.59016596139;47.1979332384,-1.59016596139;"{""type"": ""Point"", ""coordinates"": [-1.590165961389004, 47.19793323842165]}"
58583;;d'Amiens à Nesle;261000;1;038+407;e7316bd6-6667-11e3-a7ff-01f464e0362d;686359.389700003;6967445.039299998;2.810643010338577;49.805727242580936;49.8057272426,2.81064301034;49.8057272426,2.81064301034;"{""type"": ""Point"", ""coordinates"": [2.810643010338576, 49.8057272425635]}"
155763;Tranchée SICF;résidence SICF;980000;1;015+533;cc1d9922-9248-11e3-8cff-010c64e0362d;651722.4993999973;6858127.925799999;2.342469530798119;48.821405685814796;48.8214056858,2.3424695308;48.8214056858,2.3424695308;"{""type"": ""Point"", ""coordinates"": [2.342469530798118, 48.82140568579255]}"
56117;de l'Allée-de-Marnes;Allée de Marne;973000;1;015+544;e9265414-6667-11e3-a7ff-01f464e0362d;641521.253200002;6859939.769299999;2.203290106946509;48.83685488150197;48.8368548815,2.20329010695;48.8368548815,2.20329010695;"{""type"": ""Point"", ""coordinates"": [2.203290106946508, 48.83685488147979]}"
58416;;CV de Molain à Vaux-Andigny;238000;1;188+763;e6d337bc-6667-11e3-a7ff-01f464e0362d;738316.3599999994;6992056.818399999;3.53420652667553;50.025797881580424;50.0257978816,3.53420652668;50.0257978816,3.53420652668;"{""type"": ""Point"", ""coordinates"": [3.53420652667553, 50.02579788156401]}"
33215;;CD 48;267000;1;004+330;e5734f38-6667-11e3-a7ff-01f464e0362d;707520.240699999;7056569.578899998;3.106056777978926;50.60613031466667;50.6061303147,3.10605677798;50.6061303147,3.10605677798;"{""type"": ""Point"", ""coordinates"": [3.106056777978925, 50.60613031465286]}"
63653;Vezeric;Rue des Villas;722000;1;556+214;e8f2951c-6667-11e3-a7ff-01f464e0362d;707708.2071999982;6339681.536800001;3.09636881794381;44.15609844536576;44.1560984454,3.09636881794;44.1560984453,3.09636881794;"{""type"": ""Point"", ""coordinates"": [3.096368817943809, 44.1560984453439]}"
163878;;Sortie Peugeot;001000;1;379+722;9ad441ca-aba3-11e4-92ff-015c64e0362d;935495.4033999965;6729103.930199999;6.135998469895734;47.620224438366584;47.6202244384,6.1359984699;47.6202244383,6.1359984699;"{""type"": ""Point"", ""coordinates"": [6.135998469895735, 47.62022443833796]}"
128919;de lannégo;;470000;1;589+764;e6f3659c-6667-11e3-a7ff-01f464e0362d;246721.28100000322;6751855.0515;-3.050710445077223;47.71070765072114;47.7107076507,-3.05071044508;47.7107076507,-3.05071044508;"{""type"": ""Point"", ""coordinates"": [-3.050710445077227, 47.710707650692996]}"
55748;;Docks et anciennes messageries de St-Lazare;340000;1;000+576;e91f8282-6667-11e3-a7ff-01f464e0362d;650279.3627000004;6864766.666000001;2.322038930434547;48.88099766575256;48.8809976658,2.32203893043;48.8809976657,2.32203893043;"{""type"": ""Point"", ""coordinates"": [2.322038930434546, 48.88099766573061]}"
63323;;Chemin de Vezouillac;722000;1;565+812;e712edf0-6667-11e3-a7ff-01f464e0362d;706655.8039000034;6346140.256900001;3.08329675144852;44.21424294441633;44.2142429444,3.08329675145;44.2142429444,3.08329675145;"{""type"": ""Point"", ""coordinates"": [3.083296751448519, 44.21424294439462]}"
69208;CD 938;Déviation du CD 938;925000;1;021+761;e87f8e98-6667-11e3-a7ff-01f464e0362d;862983.1253999993;6315391.806299999;5.029379987458207;43.9186802986327;43.9186802986,5.02937998746;43.9186802986,5.02937998746;"{""type"": ""Point"", ""coordinates"": [5.029379987458206, 43.918680298610234]}"
67247;Passerelle de La Demande;RD 2;930000;1;016+269;e72417f4-6667-11e3-a7ff-01f464e0362d;907735.8258000016;6247254.457899999;5.558782199547771;43.29416347856932;43.2941634786,5.55878219955;43.2941634785,5.55878219955;"{""type"": ""Point"", ""coordinates"": [5.55878219954777, 43.29416347854531]}"
49120;;Chemin des Claviers;905000;1;205+375;e660a4ee-6667-11e3-a7ff-01f464e0362d;911998.623800002;6406277.000500001;5.67764767069447;44.72326533591577;44.7232653359,5.67764767069;44.7232653359,5.67764767069;"{""type"": ""Point"", ""coordinates"": [5.67764767069447, 44.723265335895434]}"
50681;;Chemin de Parizot GR;611000;1;495+148;e9367b68-6667-11e3-a7ff-01f464e0362d;517016.4444999993;6459715.737799998;0.66867717675153;45.21245202871731;45.2124520287,0.668677176752;45.2124520287,0.668677176752;"{""type"": ""Point"", ""coordinates"": [0.668677176751528, 45.21245202869831]}"
49945;de Juillé;Chemin communal;570000;3;415+170;e6177c66-6667-11e3-a7ff-01f464e0362d;477775.26609999686;6540814.103399999;0.13159873245497;45.93069377607569;45.9306937761,0.131598732455;45.9306937761,0.131598732455;"{""type"": ""Point"", ""coordinates"": [0.131598732454968, 45.930693776058725]}"
36177;Boire Girard;;515000;1;320+363;e6b32d8a-6667-11e3-a7ff-01f464e0362d;452817.6613000035;6704942.949200001;-0.278104154624085;47.39864587321867;47.3986458732,-0.278104154624;47.3986458732,-0.278104154624;"{""type"": ""Point"", ""coordinates"": [-0.278104154624088, 47.39864587318882]}"
172918;Pont sous Rue Cours du Danube;Rue Cours du Danube;226310;1;032+795;6955d530-4f85-11e7-aeff-01d064e0362d;683893.4077999964;6861875.038699999;2.780484860953929;48.85671117301955;48.856711173,2.78048486095;48.856711173,2.78048486095;"{""type"": ""Point"", ""coordinates"": [2.780484860953929, 48.85671117299747]}"
50104;de Goizet;VC 11;570000;3;537+760;e890adbc-6667-11e3-a7ff-01f464e0362d;448973.2488999963;6437481.0634;-0.185994971997958;44.99097060110724;44.9909706011,-0.185994971998;44.9909706011,-0.185994971998;"{""type"": ""Point"", ""coordinates"": [-0.185994971997959, 44.99097060108762]}"
58102;;CD 45;422000;1;068+256;e8752012-6667-11e3-a7ff-01f464e0362d;559634.8893999979;6865097.5243999995;1.086283131526723;48.87059535565763;48.8705953557,1.08628313153;48.8705953556,1.08628313153;"{""type"": ""Point"", ""coordinates"": [1.086283131526722, 48.870595355635615]}"
132895;;;775000;1;070+019;e9339450-6667-11e3-a7ff-01f464e0362d;815792.7256999984;6547803.010299999;4.496802553783064;46.02009579298569;46.020095793,4.49680255378;46.020095793,4.49680255378;"{""type"": ""Point"", ""coordinates"": [4.496802553783064, 46.02009579296899]}"
43035;;Chemin communal;797000;1;014+733;e684987e-6667-11e3-a7ff-01f464e0362d;799149.8581999987;6465851.741099998;4.264741692991126;45.28487698357974;45.2848769836,4.26474169299;45.2848769836,4.26474169299;"{""type"": ""Point"", ""coordinates"": [4.264741692991126, 45.28487698356095]}"
57740;;CD 58;390000;1;211+070;e9157398-6667-11e3-a7ff-01f464e0362d;493422.70359999686;6915845.658;0.159324199647942;49.308763929294514;49.3087639293,0.159324199648;49.3087639293,0.159324199648;"{""type"": ""Point"", ""coordinates"": [0.15932419964794, 49.308763929274704]}"
63631;l'Astricadou;D 35 Rue du Général Roques;679000;1;507+645;e891a05c-6667-11e3-a7ff-01f464e0362d;652834.6677000001;6168566.373300001;2.425898077883725;42.61524746277342;42.6152474628,2.42589807788;42.6152474627,2.42589807788;"{""type"": ""Point"", ""coordinates"": [2.425898077883724, 42.615247462747895]}"
56990;longement Sud Pont-Mathilde;Voie Est de Rouen;365000;1;000+150;e6a4e02e-6667-11e3-a7ff-01f464e0362d;562063.6446999982;6927179.274500001;1.09901048619804;49.42911669783849;49.4291166978,1.0990104862;49.4291166978,1.0990104862;"{""type"": ""Point"", ""coordinates"": [1.099010486198038, 49.42911669781927]}"
30436;;CV 2;205000;1;175+759;e9106bfa-6667-11e3-a7ff-01f464e0362d;818132.4978;6983875.611400001;4.644414382600989;49.94242721270183;49.9424272127,4.6444143826;49.9424272127,4.6444143826;"{""type"": ""Point"", ""coordinates"": [4.644414382600989, 49.94242721268505]}"
50422;de Jude;;586000;1;011+345;e91699d8-6667-11e3-a7ff-01f464e0362d;413663.4723000005;6424520.498599999;-0.626000979075011;44.86067879149212;44.8606787915,-0.626000979075;44.8606787915,-0.626000979075;"{""type"": ""Point"", ""coordinates"": [-0.626000979075013, 44.86067879147214]}"
66271;;25;850000;1;333+058;e9325458-6667-11e3-a7ff-01f464e0362d;868419.3255999982;6684881.684900001;5.226742669892183;47.24286485642291;47.2428648564,5.22674266989;47.2428648564,5.22674266989;"{""type"": ""Point"", ""coordinates"": [5.226742669892183, 47.24286485639217]}"
133190;N°1130.10.0;CR - PGF;014000;1;048+832;e6b10bba-6667-11e3-a7ff-01f464e0362d;920413.4984000027;6692790.549600001;5.91749017666741;47.29878278816056;47.2987827882,5.91749017667;47.2987827881,5.91749017667;"{""type"": ""Point"", ""coordinates"": [5.917490176667411, 47.29878278813014]}"
33440;Leclerc;RN 37;272000;1;191+804;e6a42ed4-6667-11e3-a7ff-01f464e0362d;684169.5816999972;7020773.375399999;2.778164793531007;50.28464433961754;50.2846443396,2.77816479353;50.2846443396,2.77816479353;"{""type"": ""Point"", ""coordinates"": [2.778164793531007, 50.284644339602316]}"
57245;de St-Pierre;CD 40;366000;1;222+862;e5bf81a4-6667-11e3-a7ff-01f464e0362d;469090.18349999934;6893690.9684999995;-0.162739831539492;49.101418318776524;49.1014183188,-0.162739831539;49.1014183188,-0.162739831539;"{""type"": ""Point"", ""coordinates"": [-0.162739831539493, 49.10141831875568]}"
59982;;CD 40 à Marbache;090000;1;349+829;e892b866-6667-11e3-a7ff-01f464e0362d;928794.7757999972;6861122.265299998;6.116205349328314;48.80953545730191;48.8095354573,6.11620534933;48.8095354573,6.11620534933;"{""type"": ""Point"", ""coordinates"": [6.116205349328315, 48.8095354572796]}"
34370;de Caulnes;CD 25;420000;1;420+119;e9503344-6667-11e3-a7ff-01f464e0362d;317579.1181000024;6811278.730700001;-2.159512205100621;48.28935346365123;48.2893534637,-2.1595122051;48.2893534636,-2.1595122051;"{""type"": ""Point"", ""coordinates"": [-2.159512205100625, 48.28935346362621]}"
30904;;RN 20;590000;2;423+290;e67cc7b2-6667-11e3-a7ff-01f464e0362d;572781.4474000037;6511919.704999998;1.365143495457271;45.69499321322901;45.6949932132,1.36514349546;45.6949932132,1.36514349546;"{""type"": ""Point"", ""coordinates"": [1.365143495457269, 45.694993213211376]}"
54342;Pont n°4336;Rétablissement chemin rural;226310;1;015+492;e86669bc-6667-11e3-a7ff-01f464e0362d;674062.0953999981;6873317.4782;2.645796805313658;48.95928877740439;48.9592887774,2.64579680531;48.9592887774,2.64579680531;"{""type"": ""Point"", ""coordinates"": [2.645796805313657, 48.95928877738283]}"
34486;de Coat an Bescond;CD 31a;420000;1;520+341;e5f69536-6667-11e3-a7ff-01f464e0362d;233729.11339999735;6851325.3576;-3.329633329047251;48.593850473622766;48.5938504736,-3.32963332905;48.5938504736,-3.32963332905;"{""type"": ""Point"", ""coordinates"": [-3.329633329047255, 48.59385047359934]}"
41504;;GC 137 chemin d'Avon à Thomery;830000;1;060+387;e9374d7e-6667-11e3-a7ff-01f464e0362d;679868.8985999972;6811645.002599999;2.727993820270223;48.40478443470179;48.4047844347,2.72799382027;48.4047844347,2.72799382027;"{""type"": ""Point"", ""coordinates"": [2.727993820270222, 48.404784434677374]}"
38040;;CD 88 de Lunery;695000;1;245+273;e931b020-6667-11e3-a7ff-01f464e0362d;644635.1207000017;6649338.2181;2.272157116594967;46.94194731391667;46.9419473139,2.27215711659;46.9419473139,2.27215711659;"{""type"": ""Point"", ""coordinates"": [2.272157116594966, 46.941947313902666]}"
52924;22.43;Rétablissement cd154;431000;1;095+267;e972dbbc-6667-11e3-a7ff-01f464e0362d;588581.8756000027;6793866.5484;1.499288187004392;48.235614917818886;48.2356149178,1.499288187;48.2356149178,1.499288187;"{""type"": ""Point"", ""coordinates"": [1.49928818700439, 48.23561491779358]}"
50030;du Maine-Bardon;;570000;3;471+679;e6152390-6667-11e3-a7ff-01f464e0362d;478671.8532000035;6491828.4626;0.165846131867421;45.49016509998903;45.4901651,0.165846131867;45.4901651,0.165846131867;"{""type"": ""Point"", ""coordinates"": [0.165846131867419, 45.49016509997081]}"
55695;;RN 34;334000;1;048+698;e73129f8-6667-11e3-a7ff-01f464e0362d;613623.8232000023;6876831.283500001;1.81982576344061;48.985604409107765;48.9856044091,1.81982576344;48.9856044091,1.81982576344;"{""type"": ""Point"", ""coordinates"": [1.819825763440609, 48.98560440908635]}"
155608;sur CE;;431000;1;204+522;cc1cbeb0-9248-11e3-8cff-010c64e0362d;540793.3552000001;6707702.201099999;0.886930230538703;47.45050133555037;47.4505013356,0.886930230539;47.4505013355,0.886930230539;"{""type"": ""Point"", ""coordinates"": [0.886930230538702, 47.4505013355208]}"
69729;Pont-Autoroute-A 54;Autoroute A54;925000;1;058+280;e87c969c-6667-11e3-a7ff-01f464e0362d;867421.4309;6282913.9608;5.073998936024342;43.62548433977719;43.6254843398,5.07399893602;43.6254843398,5.07399893602;"{""type"": ""Point"", ""coordinates"": [5.073998936024341, 43.62548433975399]}"
31613;;;613000;1;434+640;e93216e2-6667-11e3-a7ff-01f464e0362d;559222.4758000001;6499610.4406;1.194574301064587;45.581517353214565;45.5815173532,1.19457430106;45.5815173532,1.19457430106;"{""type"": ""Point"", ""coordinates"": [1.194574301064586, 45.58151735319661]}"
48616;;VC 7;900000;1;151+586;e905ac64-6667-11e3-a7ff-01f464e0362d;938254.5182000026;6493997.724399999;6.051764633561857;45.50400573073724;45.5040057307,6.05176463356;45.5040057307,6.05176463356;"{""type"": ""Point"", ""coordinates"": [6.051764633561858, 45.50400573071907]}"
57248;;CD 80;366000;1;225+570;e96453b6-6667-11e3-a7ff-01f464e0362d;466842.0680000037;6895217.1184;-0.194343712140475;49.11431551444984;49.1143155144,-0.19434371214;49.1143155144,-0.19434371214;"{""type"": ""Point"", ""coordinates"": [-0.194343712140477, 49.114315514429066]}"
