IDRESEAU;LIBELLE;CODE_LIGNE;LONGUEUR;OBSTACLE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
38174;Vayrières;590000;417;Gabarit à 2 voies;2;576+654;e998ec0e-6667-11e3-a7ff-01f464e0362d;568048.2278999984;6391924.335900001;1.336810980951277;44.61390382633546;44.6139038263,1.33681098095;44.6139038263,1.33681098095;"{""type"": ""Point"", ""coordinates"": [1.336810980951276, 44.61390382631481]}"
38303;Viandes;590000;603;Gabarit à 2 voies;2;627+300;e678fb0a-6667-11e3-a7ff-01f464e0362d;580946.4882000014;6351574.6609000005;1.508948932049881;44.25307195227853;44.2530719523,1.50894893205;44.2530719523,1.50894893205;"{""type"": ""Point"", ""coordinates"": [1.50894893204988, 44.253071952256924]}"
39489;Bascaud;718000;60;Gabarit à 2 voies;1;271+016;e878c2fa-6667-11e3-a7ff-01f464e0362d;624526.9663999975;6362872.48;2.052995732657597;44.36081213322421;44.3608121332,2.05299573266;44.3608121332,2.05299573266;"{""type"": ""Point"", ""coordinates"": [2.052995732657596, 44.36081213320288]}"
45630;La Ceppe;711000;68;Gabarit à 2 voies;1;430+176;e6b7a828-6667-11e3-a7ff-01f464e0362d;666189.1577000022;6503237.588100001;2.566060116494642;45.6278352910406;45.627835291,2.56606011649;45.627835291,2.56606011649;"{""type"": ""Point"", ""coordinates"": [2.566060116494641, 45.62783529102278]}"
69602;Four-à-Plâtre;946000;316;;1;072+126;e897b06a-6667-11e3-a7ff-01f464e0362d;1064445.443400003;6331408.556899998;7.545350136190923;43.98724857995209;43.98724858,7.54535013619;43.9872485799,7.54535013619;"{""type"": ""Point"", ""coordinates"": [7.545350136190922, 43.98724857992979]}"
69590;Malaba;946000;388;;1;063+833;e8fb264a-6667-11e3-a7ff-01f464e0362d;1066241.9623000026;6335848.1625000015;7.570908057474879;44.02620540789782;44.0262054079,7.57090805747;44.0262054079,7.57090805747;"{""type"": ""Point"", ""coordinates"": [7.570908057474878, 44.02620540787563]}"
63792;Rachas;790000;116;;1;616+986;e8bb2544-6667-11e3-a7ff-01f464e0362d;772763.8139000013;6379066.425700001;3.915368620284996;44.50686579357134;44.5068657936,3.91536862028;44.5068657936,3.91536862028;"{""type"": ""Point"", ""coordinates"": [3.915368620284996, 44.506865793550396]}"
67044;Lezair;878000;342;Gabarit à 1 voie;1;051+725;e6fb3692-6667-11e3-a7ff-01f464e0362d;929645.7908999994;6607867.482299998;5.996933848477779;46.53159653715941;46.5315965372,5.99693384848;46.5315965371,5.99693384848;"{""type"": ""Point"", ""coordinates"": [5.996933848477779, 46.5315965371442]}"
32129;Toulondit;713000;91;Gabarit à 1 voie;1;433+625;e61b3d16-6667-11e3-a7ff-01f464e0362d;601787.7426000014;6516417.7782999985;1.736899279036437;45.74028381584943;45.7402838158,1.73689927904;45.7402838158,1.73689927904;"{""type"": ""Point"", ""coordinates"": [1.736899279036435, 45.74028381583194]}"
45338;Ferluc;695000;447;Gabarit à 1 voie;1;501+416;e5c84888-6667-11e3-a7ff-01f464e0362d;651829.7846999988;6452878.7522;2.386792497643266;45.173530671470346;45.1735306715,2.38679249764;45.1735306715,2.38679249764;"{""type"": ""Point"", ""coordinates"": [2.386792497643265, 45.173530671451225]}"
66557;Laissey;852000;40;Gabarit à 2 voies;1;425+549;e71396dc-6667-11e3-a7ff-01f464e0362d;944366.626000002;6693960.079100002;6.234840955387653;47.30090491578583;47.3009049158,6.23484095539;47.3009049158,6.23484095539;"{""type"": ""Point"", ""coordinates"": [6.234840955387654, 47.300904915755424]}"
37677;Montrichard n° 1 (2 tubes décalés);593000;395;Gabarit à 1 voie;1;270+973;e6347860-6667-11e3-a7ff-01f464e0362d;563465.9513000026;6695377.489399999;1.191483899293604;47.344655706559166;47.3446557066,1.19148389929;47.3446557065,1.19148389929;"{""type"": ""Point"", ""coordinates"": [1.191483899293603, 47.344655706529004]}"
179311;Galerie couverte N°1;896000;75;;1;024+030;271229f4-5ee7-11e8-a6ff-01d064e0362d;1002220.4261000007;6547425.330400001;6.903715881431114;45.959292558579264;45.9592925586,6.90371588143;45.9592925586,6.90371588143;"{""type"": ""Point"", ""coordinates"": [6.903715881431114, 45.95929255856239]}"
39827;Bessac;724000;103;Gabarit à 1 voie;1;699+835;e5f2d2e2-6667-11e3-a7ff-01f464e0362d;603945.8773000017;6374443.8541;1.79256865320726;44.46243848538327;44.4624384854,1.79256865321;44.4624384854,1.79256865321;"{""type"": ""Point"", ""coordinates"": [1.792568653207258, 44.46243848536221]}"
155753;TERNES;962000;44;;1;006+678;cc1d26ec-9248-11e3-8cff-010c64e0362d;647746.2348999977;6864654.9793;2.28751427492905;48.87979273695694;48.879792737,2.28751427493;48.8797927369,2.28751427493;"{""type"": ""Point"", ""coordinates"": [2.287514274929049, 48.879792736934974]}"
179315;Galerie couverte n°5;896000;150;;1;028+121;27122b58-5ee7-11e8-a6ff-01d064e0362d;1004322.8378000036;6550506.2344;6.932807980247968;45.98606266393869;45.9860626639,6.93280798025;45.9860626639,6.93280798025;"{""type"": ""Point"", ""coordinates"": [6.932807980247968, 45.98606266392188]}"
36326;La Saulzaie;515000;85;Gabarit à 2 voies;1;409+040;e592dfea-6667-11e3-a7ff-01f464e0362d;373915.1248999983;6701266.5724;-1.319999867066541;47.33142692098686;47.331426921,-1.31999986707;47.331426921,-1.31999986707;"{""type"": ""Point"", ""coordinates"": [-1.319999867066543, 47.33142692095663]}"
135630;Tunnel de la Mortola;930000;99;;1;254+635;e9bbe49c-6667-11e3-a7ff-01f464e0362d;1066717.4003000036;6308973.276299998;7.557491013254981;43.78450423091938;43.7845042309,7.55749101325;43.7845042309,7.55749101325;"{""type"": ""Point"", ""coordinates"": [7.557491013254982, 43.78450423089656]}"
55249;Tranchée Sorbier;955000;141;Gabarit à 2 voies;1;024+339;e55bfb90-6667-11e3-a7ff-01f464e0362d;655413.7819999978;6863124.7489;2.392218217106475;48.866608201632474;48.8666082016,2.39221821711;48.8666082016,2.39221821711;"{""type"": ""Point"", ""coordinates"": [2.392218217106474, 48.86660820161045]}"
34739;Fougères 2;448000;287;;1;073+145;e5bbc664-6667-11e3-a7ff-01f464e0362d;387364.23160000145;6818823.824200001;-1.225427208644243;48.39440810159742;48.3944081016,-1.22542720864;48.3944081016,-1.22542720864;"{""type"": ""Point"", ""coordinates"": [-1.225427208644245, 48.39440810157296]}"
51905;Ponthoenia;660000;35;Gabarit à 1 voie;1;215+231;e8978980-6667-11e3-a7ff-01f464e0362d;342638.5047999993;6262684.2289;-1.409373858619916;43.37346711643294;43.3734671164,-1.40937385862;43.3734671164,-1.40937385862;"{""type"": ""Point"", ""coordinates"": [-1.409373858619917, 43.37346711640914]}"
39247;Puymorens;672000;5414;Gabarit à 1 voie;1;144+622;e85794be-6667-11e3-a7ff-01f464e0362d;601116.6686000004;6165810.701099999;1.796963533351512;42.585242856291515;42.5852428563,1.79696353335;42.5852428563,1.79696353335;"{""type"": ""Point"", ""coordinates"": [1.796963533351511, 42.58524285626592]}"
155751;TRANCHEE COUVERTE NEUILLY;962000;337;;1;006+198;cc1d33a2-9248-11e3-8cff-010c64e0362d;647401.4377000034;6864325.924899999;2.282853933121049;48.87680559157722;48.8768055916,2.28285393312;48.8768055916,2.28285393312;"{""type"": ""Point"", ""coordinates"": [2.282853933121047, 48.87680559155524]}"
43014;St-Ferreol;797000;1266;Gabarit à 1 voie;1;005+733;e59bd364-6667-11e3-a7ff-01f464e0362d;798742.1004000008;6473610.358199999;4.261121773136459;45.35478856477756;45.3547885648,4.26112177314;45.3547885648,4.26112177314;"{""type"": ""Point"", ""coordinates"": [4.261121773136459, 45.35478856475896]}"
69465;La Selle;915000;42;;1;261+263;e61bd37c-6667-11e3-a7ff-01f464e0362d;941151.6083000004;6387177.038899999;6.036250721385865;44.54193354241942;44.5419335424,6.03625072139;44.5419335424,6.03625072139;"{""type"": ""Point"", ""coordinates"": [6.036250721385866, 44.54193354239858]}"
47167;de la Valette;790000;75;Gabarit à 1 voie;1;542+708;e93bd3f6-6667-11e3-a7ff-01f464e0362d;750235.261500001;6431438.727600001;3.637291711905282;44.980345068177556;44.9803450682,3.63729171191;44.9803450682,3.63729171191;"{""type"": ""Point"", ""coordinates"": [3.637291711905281, 44.98034506815791]}"
39454;Clavel;718000;100;Gabarit à 2 voies;1;248+568;e6acb80a-6667-11e3-a7ff-01f464e0362d;628127.9425000027;6382956.782299999;2.095287973033415;44.54197794826991;44.5419779483,2.09528797303;44.5419779482,2.09528797303;"{""type"": ""Point"", ""coordinates"": [2.095287973033414, 44.54197794824907]}"
57553;Glos-Montfort;372000;816;Gabarit à 2 voies;1;020+234;e5cc881c-6667-11e3-a7ff-01f464e0362d;531408.0916000009;6911492.462900002;0.683089250691959;49.28080184395096;49.280801844,0.683089250692;49.2808018439,0.683089250692;"{""type"": ""Point"", ""coordinates"": [0.683089250691957, 49.280801843931016]}"
69592;Peug;946000;75;;1;064+735;e90c9114-6667-11e3-a7ff-01f464e0362d;1065719.7036999986;6335136.1252;7.563891431813551;44.02007949917375;44.0200794992,7.56389143181;44.0200794992,7.56389143181;"{""type"": ""Point"", ""coordinates"": [7.563891431813551, 44.02007949915153]}"
155658;Tranchée Ouverte D de Briis-sous-Forges;431000;275;;1;028+364;cc1c8058-9248-11e3-8cff-010c64e0362d;636451.0913000032;6836304.3138;2.137736066985822;48.62380546026611;48.6238054603,2.13773606699;48.6238054602,2.13773606699;"{""type"": ""Point"", ""coordinates"": [2.137736066985821, 48.623805460242835]}"
45368;St-Christophe;695000;123;Gabarit à 1 voie;1;517+016;e645a850-6667-11e3-a7ff-01f464e0362d;644477.9535999969;6444814.971000001;2.294125867985601;45.10037347899019;45.100373479,2.29412586799;45.100373479,2.29412586799;"{""type"": ""Point"", ""coordinates"": [2.294125867985601, 45.100373478970866]}"
66371;Le Cul-de-Brey n°3;850000;328;Gabarit à 2 voies;1;405+812;e65febd0-6667-11e3-a7ff-01f464e0362d;914552.0292000026;6647832.602600001;5.818738770713015;46.89620616120881;46.8962061612,5.81873877071;46.8962061612,5.81873877071;"{""type"": ""Point"", ""coordinates"": [5.818738770713015, 46.89620616119467]}"
50435;St-Benoît;601000;206;Gabarit à 1 voie;1;341+308;e65fea16-6667-11e3-a7ff-01f464e0362d;495920.3073000014;6608190.2082;0.336299102911517;46.54275044539627;46.5427504454,0.336299102912;46.5427504454,0.336299102912;"{""type"": ""Point"", ""coordinates"": [0.336299102911516, 46.542750445381095]}"
32530;Rocher-Coulomb;719000;85;Gabarit à 1 voie;1;659+671;e986d5b4-6667-11e3-a7ff-01f464e0362d;613593.8533999994;6428312.919599999;1.90443600256766;44.948629537969644;44.948629538,1.90443600257;44.9486295379,1.90443600257;"{""type"": ""Point"", ""coordinates"": [1.904436002567658, 44.94862953794991]}"
47227;de Roquefort;790000;167;;1;560+336;e6159340-6667-11e3-a7ff-01f464e0362d;755071.1837000027;6420374.473999999;3.697398202787702;44.88036293615914;44.8803629362,3.69739820279;44.8803629361,3.69739820279;"{""type"": ""Point"", ""coordinates"": [3.697398202787701, 44.88036293613919]}"
32517;Port-de-Cagnac;719000;81;Gabarit à 1 voie;1;656+818;e5762428-6667-11e3-a7ff-01f464e0362d;611286.2713000029;6428024.6305;1.875233592369257;44.945742055452065;44.9457420555,1.87523359237;44.9457420554,1.87523359237;"{""type"": ""Point"", ""coordinates"": [1.875233592369256, 44.94574205543231]}"
47269;Bois de Laisne;790000;86;Gabarit à 1 voie;1;576+608;e6849a56-6667-11e3-a7ff-01f464e0362d;763521.4666000009;6409316.914000001;3.802978202374448;44.78009030699471;44.780090307,3.80297820237;44.780090307,3.80297820237;"{""type"": ""Point"", ""coordinates"": [3.802978202374447, 44.7800903069745]}"
69491;Tunnel de Maubois;930000;121;;1;177+258;e6e5652a-6667-11e3-a7ff-01f464e0362d;1017299.8589000031;6269671.9989;6.920204613590009;43.45524589216027;43.4552458922,6.92020461359;43.4552458921,6.92020461359;"{""type"": ""Point"", ""coordinates"": [6.920204613590008, 43.45524589213665]}"
47599;de Tachon;798000;385;Gabarit à 1 voie;1;111+356;e5e56778-6667-11e3-a7ff-01f464e0362d;793699.6517999992;6472964.432;4.196605367933392;45.349679633756814;45.3496796338,4.19660536793;45.3496796337,4.19660536793;"{""type"": ""Point"", ""coordinates"": [4.196605367933391, 45.3496796337382]}"
65744;Velars n°1;830000;51;Gabarit à 2 voies;1;304+049;e8b5c4dc-6667-11e3-a7ff-01f464e0362d;844374.7431000024;6693148.831900001;4.911619121614836;47.32293574176897;47.3229357418,4.91161912161;47.3229357417,4.91161912161;"{""type"": ""Point"", ""coordinates"": [4.911619121614837, 47.32293574173868]}"
69473;Serre-de-Buis;915000;57;;2;314+303;e5b5d338-6667-11e3-a7ff-01f464e0362d;982358.246600002;6398876.980500001;6.561056409192887;44.63167821808809;44.6316782181,6.56105640919;44.6316782181,6.56105640919;"{""type"": ""Point"", ""coordinates"": [6.561056409192887, 44.63167821806749]}"
31490;La Bastide;606000;667;Gabarit à 1 voie;1;471+452;e9970ab8-6667-11e3-a7ff-01f464e0362d;565760.7075000033;6530220.4373;1.269797269431545;45.85840490253953;45.8584049025,1.26979726943;45.8584049025,1.26979726943;"{""type"": ""Point"", ""coordinates"": [1.269797269431544, 45.85840490252235]}"
65304;Le Creuzot;760000;931;Gabarit à 2 voies;1;124+100;e6b76724-6667-11e3-a7ff-01f464e0362d;807853.3034999967;6636198.396200001;4.41466466119658;46.81723848554953;46.8172384855,4.4146646612;46.8172384855,4.4146646612;"{""type"": ""Point"", ""coordinates"": [4.414664661196579, 46.817238485535164]}"
29765;Vindey;002000;540;Gabarit à 2 voies;1;126+940;e6f761d4-6667-11e3-a7ff-01f464e0362d;750632.735299997;6844053.806699999;3.687936761414541;48.69464729835899;48.6946472984,3.68793676141;48.6946472983,3.68793676141;"{""type"": ""Point"", ""coordinates"": [3.68793676141454, 48.6946472983361]}"
69452;Les Figons;905000;790;;2;401+110;e9577816-6667-11e3-a7ff-01f464e0362d;893698.5137000009;6276861.455800001;5.397054684990838;43.564355217733016;43.5643552177,5.39705468499;43.5643552177,5.39705468499;"{""type"": ""Point"", ""coordinates"": [5.397054684990838, 43.564355217709654]}"
31081;Graterogne;590000;238;Gabarit à 2 voies;2;470+943;e95d7126-6667-11e3-a7ff-01f464e0362d;582781.6076000035;6474696.394400001;1.502690441096578;45.3616604879163;45.3616604879,1.5026904411;45.3616604879,1.5026904411;"{""type"": ""Point"", ""coordinates"": [1.502690441096576, 45.36166048789771]}"
48255;Chavaroche;897000;159;Gabarit à 1 voie;1;031+512;e5c5550e-6667-11e3-a7ff-01f464e0362d;934723.7343000025;6537353.9936;6.027868375964936;45.89535616099278;45.895356161,6.02786837596;45.895356161,6.02786837596;"{""type"": ""Point"", ""coordinates"": [6.027868375964936, 45.895356160975716]}"
53509;Gobelins;980106;479;Gabarit à 2 voies;1;000+252;e71d5422-6667-11e3-a7ff-01f464e0362d;653610.4756999984;6858319.9580999985;2.368161364969371;48.82327129436332;48.8232712944,2.36816136497;48.8232712943,2.36816136497;"{""type"": ""Point"", ""coordinates"": [2.368161364969369, 48.82327129434108]}"
38167;Cabannes;590000;854;Gabarit à 2 voies;2;573+357;e656e666-6667-11e3-a7ff-01f464e0362d;568424.2444000021;6394718.043299999;1.340809284928479;44.639120161583094;44.6391201616,1.34080928493;44.6391201616,1.34080928493;"{""type"": ""Point"", ""coordinates"": [1.340809284928477, 44.63912016156251]}"
69483;Tunnel de St-Charles;930000;222;;1;001+427;e876e194-6667-11e3-a7ff-01f464e0362d;894414.0311999992;6248448.600099999;5.395241345079566;43.30865896844697;43.3086589684,5.39524134508;43.3086589684,5.39524134508;"{""type"": ""Point"", ""coordinates"": [5.395241345079565, 43.308658968423]}"
30460;Charlemont ou Givet;205000;510;Gabarit à 2 voies;1;205+140;e97c82be-6667-11e3-a7ff-01f464e0362d;829731.4213000014;7005459.348000001;4.812714463449003;50.13395768790937;50.1339576879,4.81271446345;50.1339576879,4.81271446345;"{""type"": ""Point"", ""coordinates"": [4.812714463449003, 50.13395768789346]}"
56407;Le Roule;340000;1727;Gabarit à 2 voies;1;095+472;e6368abe-6667-11e3-a7ff-01f464e0362d;578424.4465000033;6900228.0744;1.332261021478616;49.19023067630756;49.1902306763,1.33226102148;49.1902306763,1.33226102148;"{""type"": ""Point"", ""coordinates"": [1.332261021478614, 49.190230676287165]}"
30700;Les Roches;590000;1005;Gabarit à 2 voies;2;288+119;e6b63486-6667-11e3-a7ff-01f464e0362d;586524.9261000007;6617380.5112;1.516251461136677;46.64690054933588;46.6469005493,1.51625146114;46.6469005493,1.51625146114;"{""type"": ""Point"", ""coordinates"": [1.516251461136675, 46.646900549321]}"
48528;Bellentre;899000;227;Gabarit à 1 voie;1;072+102;e8b618cc-6667-11e3-a7ff-01f464e0362d;989586.3210999966;6503091.411600001;6.713857811399148;45.56602101460072;45.5660210146,6.7138578114;45.5660210146,6.7138578114;"{""type"": ""Point"", ""coordinates"": [6.713857811399148, 45.56602101458271]}"
29750;Culmont;001000;1320;Gabarit à 2 voies;1;303+752;e856f352-6667-11e3-a7ff-01f464e0362d;880657.9475999996;6751434.9516;5.41536586689362;47.83843994536941;47.8384399454,5.41536586689;47.8384399453,5.41536586689;"{""type"": ""Point"", ""coordinates"": [5.415365866893621, 47.83843994534198]}"
69479;St-Hippolyte;915000;778;;2;340+177;e6d6faaa-6667-11e3-a7ff-01f464e0362d;982428.3774999976;6420908.562399998;6.574509363282962;44.82979689910346;44.8297968991,6.57450936328;44.8297968991,6.57450936328;"{""type"": ""Point"", ""coordinates"": [6.574509363282963, 44.829796899083405]}"
46769;Ollièrgues;785000;123;Gabarit à 1 voie;1;428+129;e916cdba-6667-11e3-a7ff-01f464e0362d;749316.2871000022;6508489.025400002;3.633475555196038;45.67417876834514;45.6741787683,3.6334755552;45.6741787683,3.6334755552;"{""type"": ""Point"", ""coordinates"": [3.633475555196037, 45.674178768327465]}"
65725;Blaizy-Bas;830000;4112;Gabarit à 2 voies;1;288+398;e696d34e-6667-11e3-a7ff-01f464e0362d;831724.8052999973;6698097.574999999;4.745630863345799;47.37011046103339;47.370110461,4.74563086335;47.370110461,4.74563086335;"{""type"": ""Point"", ""coordinates"": [4.7456308633458, 47.370110461003364]}"
47575;de Nantet;798000;134;Gabarit à 1 voie;1;098+631;e6f6d81c-6667-11e3-a7ff-01f464e0362d;789133.320600003;6463636.593699999;4.136584099036094;45.26630471294211;45.2663047129,4.13658409904;45.2663047129,4.13658409904;"{""type"": ""Point"", ""coordinates"": [4.136584099036093, 45.26630471292325]}"
69446;Montrond;905000;167;;1;261+677;e716ac0c-6667-11e3-a7ff-01f464e0362d;918478.247299999;6368313.2645;5.742774492275141;44.379702488558245;44.3797024886,5.74277449228;44.3797024885,5.74277449228;"{""type"": ""Point"", ""coordinates"": [5.742774492275141, 44.379702488536964]}"
66369;Le Cul-de-Brey n°1;850000;227;Gabarit à 2 voies;1;405+369;e57d334c-6667-11e3-a7ff-01f464e0362d;914112.4736000001;6647876.2064;5.812989271684147;46.89673960799347;46.896739608,5.81298927168;46.896739608,5.81298927168;"{""type"": ""Point"", ""coordinates"": [5.812989271684147, 46.89673960797931]}"
63806;St-Beaulize;722000;120;;1;511+662;e9467994-6667-11e3-a7ff-01f464e0362d;708766.4698000029;6310529.098499998;3.10909575980151;43.8937135023123;43.8937135023,3.1090957598;43.8937135023,3.1090957598;"{""type"": ""Point"", ""coordinates"": [3.109095759801509, 43.89371350228976]}"
63675;La Begude;790000;1723;;1;648+443;e7264db6-6667-11e3-a7ff-01f464e0362d;778387.0645999983;6354878.168699998;3.982316797334939;44.28853672360121;44.2885367236,3.98231679733;44.2885367236,3.98231679733;"{""type"": ""Point"", ""coordinates"": [3.982316797334938, 44.28853672357969]}"
55545;Chars;330000;79;Gabarit à 2 voies;2;048+131;e55fb35a-6667-11e3-a7ff-01f464e0362d;622410.012000002;6896916.842;1.936160713437879;49.16730512287886;49.1673051229,1.93616071344;49.1673051229,1.93616071344;"{""type"": ""Point"", ""coordinates"": [1.936160713437878, 49.167305122858345]}"
39340;Marcillac;701000;253;Gabarit à 1 voie;1;285+467;e71fba34-6667-11e3-a7ff-01f464e0362d;656677.128899999;6374493.965300001;2.455379359790177;44.46815578808362;44.4681557881,2.45537935979;44.4681557881,2.45537935979;"{""type"": ""Point"", ""coordinates"": [2.455379359790175, 44.46815578806257]}"
63710;La Croix-de-Force;677000;562;;1;493+968;e71de10e-6667-11e3-a7ff-01f464e0362d;705904.7053999975;6159007.664500002;3.071768257965374;42.530832813157126;42.5308328132,3.07176825797;42.5308328131,3.07176825797;"{""type"": ""Point"", ""coordinates"": [3.071768257965373, 42.530832813131425]}"
48496;Cordeliers n°1 et La Boucle;899000;1401;Gabarit à 1 voie;1;052+489;e93dcc18-6667-11e3-a7ff-01f464e0362d;976559.8422000036;6493514.618700001;6.54152184613236;45.48526290073618;45.4852629007,6.54152184613;45.4852629007,6.54152184613;"{""type"": ""Point"", ""coordinates"": [6.54152184613236, 45.48526290071794]}"
63714;Embrosse;676000;91;;1;411+487;e99dcd8a-6667-11e3-a7ff-01f464e0362d;637296.5584999993;6189811.469700001;2.234269106960928;42.80507219403131;42.805072194,2.23426910696;42.805072194,2.23426910696;"{""type"": ""Point"", ""coordinates"": [2.234269106960927, 42.805072194006165]}"
50944;La Gélie;631000;373;Gabarit à 2 voies;1;525+408;e63710fa-6667-11e3-a7ff-01f464e0362d;534484.5231999978;6439692.1515999995;0.897910032881822;45.0366446274366;45.0366446274,0.897910032882;45.0366446274,0.897910032882;"{""type"": ""Point"", ""coordinates"": [0.897910032881821, 45.03664462741711]}"
47576;de Chazelles;798000;160;;1;099+462;e877f2ac-6667-11e3-a7ff-01f464e0362d;789046.7351000011;6464454.153499998;4.135630078433489;45.273676744443854;45.2736767444,4.13563007843;45.2736767444,4.13563007843;"{""type"": ""Point"", ""coordinates"": [4.135630078433489, 45.27367674442501]}"
86740;Baix;800000;260;Gabarit à 2 voies;1;645+837;e877f472-6667-11e3-a7ff-01f464e0362d;839666.7563999966;6402946.418299999;4.7635035511604;44.71160253921161;44.7116025392,4.76350355116;44.7116025392,4.76350355116;"{""type"": ""Point"", ""coordinates"": [4.7635035511604, 44.711602539191226]}"
69477;Celses;915000;351;;2;338+777;e945fdb2-6667-11e3-a7ff-01f464e0362d;982278.940200001;6419497.331300002;6.571813234288555;44.81716508552902;44.8171650855,6.57181323429;44.8171650855,6.57181323429;"{""type"": ""Point"", ""coordinates"": [6.571813234288555, 44.817165085508925]}"
63727;La Gamasse;676000;283;;1;410+623;e6885d30-6667-11e3-a7ff-01f464e0362d;637363.0339000002;6190556.229699999;2.234992738521291;42.81177449711355;42.8117744971,2.23499273852;42.8117744971,2.23499273852;"{""type"": ""Point"", ""coordinates"": [2.23499273852129, 42.811774497088436]}"
46029;Volclair;720000;165;Gabarit à 1 voie;1;373+890;e608207e-6667-11e3-a7ff-01f464e0362d;707310.434299998;6455927.011399999;3.09310951430126;45.20262306384892;45.2026230638,3.0931095143;45.2026230638,3.0931095143;"{""type"": ""Point"", ""coordinates"": [3.093109514301259, 45.20262306382988]}"
41912;RN 7;750000;41;Gabarit à 2 voies;1;393+032;e9a833b4-6667-11e3-a7ff-01f464e0362d;765165.1046999991;6566450.2157999985;3.845009735506579;46.19475483359577;46.1947548336,3.84500973551;46.1947548336,3.84500973551;"{""type"": ""Point"", ""coordinates"": [3.845009735506579, 46.19475483357957]}"
45077;Clamontard;912000;409;Gabarit à 1 voie;1;074+943;e6883960-6667-11e3-a7ff-01f464e0362d;894906.0702000037;6392274.272700001;5.456405810098087;44.60227050509375;44.6022705051,5.4564058101;44.6022705051,5.4564058101;"{""type"": ""Point"", ""coordinates"": [5.456405810098086, 44.60227050507307]}"
63670;Barrières;813000;116;;1;005+645;e59b4862-6667-11e3-a7ff-01f464e0362d;792718.5903000012;6348121.368999999;4.16064561489253;44.22597292180387;44.2259729218,4.16064561489;44.2259729218,4.16064561489;"{""type"": ""Point"", ""coordinates"": [4.160645614892529, 44.22597292178219]}"
48657;La Chapelle V1 et  V2;900000;318;Gabarit à 1 voie;1;189+220;e5db520a-6667-11e3-a7ff-01f464e0362d;956069.320100002;6485977.627900001;6.27543990279766;45.4254203643853;45.4254203644,6.2754399028;45.4254203644,6.2754399028;"{""type"": ""Point"", ""coordinates"": [6.27543990279766, 45.4254203643669]}"
44389;Serves;830000;382;Gabarit à 2 voies;1;590+210;e85b20a6-6667-11e3-a7ff-01f464e0362d;843218.1256000027;6450826.050099999;4.822278619766804;45.141851401367404;45.1418514014,4.82227861977;45.1418514013,4.82227861977;"{""type"": ""Point"", ""coordinates"": [4.822278619766805, 45.1418514013482]}"
52067;Pénendot;664000;80;Gabarit à 1 voie;1;232+599;e87b26b0-6667-11e3-a7ff-01f464e0362d;420514.55629999936;6235759.523400001;-0.435426892896689;43.16634615814968;43.1663461581,-0.435426892897;43.1663461581,-0.435426892897;"{""type"": ""Point"", ""coordinates"": [-0.435426892896691, 43.166346158125364]}"
46788;du Perrier;785000;246;Gabarit à 1 voie;1;439+996;e6245f3c-6667-11e3-a7ff-01f464e0362d;756389.4095000029;6502179.248;3.72358347293454;45.61681519163941;45.6168151916,3.72358347293;45.6168151916,3.72358347293;"{""type"": ""Point"", ""coordinates"": [3.723583472934539, 45.61681519162155]}"
46660;Thiers;784000;606;Gabarit à 1 voie;1;046+178;e6c4117c-6667-11e3-a7ff-01f464e0362d;742450.6504999995;6529130.726399999;3.547125550020358;45.8605119167206;45.8605119167,3.54712555002;45.8605119167,3.54712555002;"{""type"": ""Point"", ""coordinates"": [3.547125550020358, 45.86051191670344]}"
66431;Le Mont-d'Or;850000;5111;Gabarit à 2 voies;1;454+504;e90f0614-6667-11e3-a7ff-01f464e0362d;952401.313000001;6633070.4388;6.307336924141135;46.75017273134468;46.7501727313,6.30733692414;46.7501727313,6.30733692414;"{""type"": ""Point"", ""coordinates"": [6.307336924141135, 46.75017273133011]}"
30539;Martinsart;222000;165;Gabarit à 2 voies;1;029+981;e6ef0b7c-6667-11e3-a7ff-01f464e0362d;797936.4231000021;6964503.1424;4.358705044048537;49.771872560814856;49.7718725608,4.35870504405;49.7718725608,4.35870504405;"{""type"": ""Point"", ""coordinates"": [4.358705044048537, 49.771872560797256]}"
47620;Arbent 2;878000;41;Gabarit à 1 voie;1;100+713;e5af10ca-6667-11e3-a7ff-01f464e0362d;905567.8504000008;6579507.046599999;5.670453479827875;46.28416446300875;46.284164463,5.67045347983;46.284164463,5.67045347983;"{""type"": ""Point"", ""coordinates"": [5.670453479827876, 46.28416446299282]}"
177333;de Montebello;984000;913;;1;F+653;9cc9cb86-d6c1-11e7-b5ff-012064e0362d;652221.6354999989;6861548.893300001;2.348883168831951;48.85220784849912;48.8522078485,2.34888316883;48.8522078485,2.34888316883;"{""type"": ""Point"", ""coordinates"": [2.34888316883195, 48.85220784847701]}"
48503;St-Marcel;899000;441;Gabarit à 1 voie;1;057+686;e8ef1c62-6667-11e3-a7ff-01f464e0362d;978300.2572000027;6496161.936099999;6.565308414311395;45.508371959881714;45.5083719599,6.56530841431;45.5083719599,6.56530841431;"{""type"": ""Point"", ""coordinates"": [6.565308414311397, 45.50837195986355]}"
43575;Galerie Fontaine;800000;61;Gabarit à 2 voies;1;645+745;e8813c68-6667-11e3-a7ff-01f464e0362d;839603.4607999995;6403013.355;4.762723478470965;44.712217736889045;44.7122177369,4.76272347847;44.7122177369,4.76272347847;"{""type"": ""Point"", ""coordinates"": [4.762723478470964, 44.712217736868666]}"
