IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
34309;Passerelle de Chateaubourg;420000;1;352+416;e69f5ebc-6667-11e3-a7ff-01f464e0362d;372435.19860000163;6787596.122000001;-1.403278561925223;48.106517624274694;48.1065176243,-1.40327856193;48.1065176242,-1.40327856193;"{""type"": ""Point"", ""coordinates"": [-1.403278561925226, 48.10651762424871]}"
69690;;912000;1;109+003;e6b445ca-6667-11e3-a7ff-01f464e0362d;918633.7034000009;6384011.6094;5.751589239615555;44.52088417946498;44.5208841795,5.75158923962;44.5208841794,5.75158923962;"{""type"": ""Point"", ""coordinates"": [5.751589239615555, 44.52088417944408]}"
110960;Conflans-Fin-d'Oise;334000;1;026+395;e995c728-6667-11e3-a7ff-01f464e0362d;632325.8655999973;6877286.3607;2.075255944675662;48.9919375759943;48.991937576,2.07525594468;48.991937576,2.07525594468;"{""type"": ""Point"", ""coordinates"": [2.07525594467566, 48.991937575972905]}"
51669;Passerelle Fontan;655000;1;002+687;e6123fb8-6667-11e3-a7ff-01f464e0362d;416903.22360000014;6419582.9727;-0.582196670478403;44.817601906459636;44.8176019065,-0.582196670478;44.8176019064,-0.582196670478;"{""type"": ""Point"", ""coordinates"": [-0.582196670478405, 44.81760190643952]}"
135433;;515000;1;494+004;e9ba3504-6667-11e3-a7ff-01f464e0362d;306398.7296999991;6700375.9001;-2.21131143978506;47.286761672681315;47.2867616727,-2.21131143979;47.2867616727,-2.21131143979;"{""type"": ""Point"", ""coordinates"": [-2.211311439785063, 47.28676167265084]}"
135287;;948000;1;003+355;e9b8ecbe-6667-11e3-a7ff-01f464e0362d;909566.8144000024;6250099.869800001;5.582465211862128;43.31921029321577;43.3192102932,5.58246521186;43.3192102932,5.58246521186;"{""type"": ""Point"", ""coordinates"": [5.582465211862128, 43.31921029319182]}"
36872;Accès Boulevard louis blanc;530000;1;075+936;e6cab81a-6667-11e3-a7ff-01f464e0362d;361069.6451999992;6628700.331500001;-1.435873509923926;46.67268353644281;46.6726835364,-1.43587350992;46.6726835364,-1.43587350992;"{""type"": ""Point"", ""coordinates"": [-1.435873509923928, 46.67268353642802]}"
110963;Clères;350000;1;160+610;e9197a58-6667-11e3-a7ff-01f464e0362d;563071.4930000007;6946100.800500002;1.106643442215298;49.59933791321532;49.5993379132,1.10664344222;49.5993379132,1.10664344222;"{""type"": ""Point"", ""coordinates"": [1.106643442215296, 49.59933791319692]}"
58582;Passerelle voyageurs;261000;1;031+045;e89ead74-6667-11e3-a7ff-01f464e0362d;679240.8822999969;6969348.450300001;2.711729179591985;49.822634257153936;49.8226342572,2.71172917959;49.8226342571,2.71172917959;"{""type"": ""Point"", ""coordinates"": [2.711729179591984, 49.822634257136585]}"
42591;;775000;1;113+840;e99b9cb0-6667-11e3-a7ff-01f464e0362d;836596.1097000018;6519534.7168000005;4.757504691416069;45.7617358091236;45.7617358091,4.75750469142;45.7617358091,4.75750469142;"{""type"": ""Point"", ""coordinates"": [4.757504691416069, 45.76173580910614]}"
155639;Passerelle Piétons;395000;1;053+097;cc1c3c86-9248-11e3-8cff-010c64e0362d;604741.7400999963;6859299.8332;1.702424939592853;48.826713785647975;48.8267137856,1.70242493959;48.8267137856,1.70242493959;"{""type"": ""Point"", ""coordinates"": [1.702424939592852, 48.82671378562575]}"
49885;Passerelle voyageurs;570000;3;355+985;e948690e-6667-11e3-a7ff-01f464e0362d;490019.9699999988;6595468.131900001;0.265096196988254;46.4264453030521;46.4264453031,0.265096196988;46.426445303,0.265096196988;"{""type"": ""Point"", ""coordinates"": [0.265096196988253, 46.42644530303657]}"
46356;Vicat;750000;1;349+548;e714cf90-6667-11e3-a7ff-01f464e0362d;732994.5019000024;6572316.3299;3.428271426305996;46.24991222009298;46.2499122201,3.42827142631;46.2499122201,3.42827142631;"{""type"": ""Point"", ""coordinates"": [3.428271426305995, 46.24991222007694]}"
43599;;800000;1;656+275;e716e9b2-6667-11e3-a7ff-01f464e0362d;838129.5371000022;6393232.9690000005;4.741395824566358;44.62448329608789;44.6244832961,4.74139582457;44.6244832961,4.74139582457;"{""type"": ""Point"", ""coordinates"": [4.741395824566359, 44.624483296067275]}"
49914;Passerelle voyageurs;570000;3;388+081;e6e3e4ec-6667-11e3-a7ff-01f464e0362d;485291.13910000026;6564546.947999999;0.217740354263778;46.146690226595595;46.1466902266,0.217740354264;46.1466902266,0.217740354264;"{""type"": ""Point"", ""coordinates"": [0.217740354263777, 46.146690226579274]}"
135430;Bressigny;515000;1;342+067;e9b9fc3c-6667-11e3-a7ff-01f464e0362d;433026.40569999814;6713215.965100002;-0.545157065966649;47.465354102142555;47.4653541021,-0.545157065967;47.4653541021,-0.545157065967;"{""type"": ""Point"", ""coordinates"": [-0.545157065966651, 47.46535410211307]}"
136995;des Dunes;302526;1;308+020;f9ea6fe8-2fae-11e5-a0ff-017864e0362d;653003.9187999964;7104908.7588;2.331465281459044;51.03807519761067;51.0380751976,2.33146528146;51.0380751976,2.33146528146;"{""type"": ""Point"", ""coordinates"": [2.331465281459043, 51.0380751975987]}"
48065;Passerelle piétons;895000;1;005+687;e9871d60-6667-11e3-a7ff-01f464e0362d;960506.066399999;6556346.747900002;6.37052188227027;46.0568406746986;46.0568406747,6.37052188227;46.0568406747,6.37052188227;"{""type"": ""Point"", ""coordinates"": [6.37052188227027, 46.05684067468201]}"
33855;Passerelle piétons de Vimy;301000;1;204+827;e8c720b8-6667-11e3-a7ff-01f464e0362d;687357.9082000032;7030729.7443;2.822529783399167;50.37410633061251;50.3741063306,2.8225297834;50.3741063306,2.8225297834;"{""type"": ""Point"", ""coordinates"": [2.822529783399166, 50.37410633059767]}"
33411;Passerelle piétons;269000;1;005+164;e9418834-6667-11e3-a7ff-01f464e0362d;709256.0036000013;7058553.546100002;3.130582200634652;50.6239120964393;50.6239120964,3.13058220063;50.6239120964,3.13058220063;"{""type"": ""Point"", ""coordinates"": [3.130582200634651, 50.62391209642556]}"
49287;Passerelle piétons Brizeaux;500000;1;412+007;e899b768-6667-11e3-a7ff-01f464e0362d;435900.84870000184;6587870.021499999;-0.434682404305557;46.33904501761225;46.3390450176,-0.434682404306;46.3390450176,-0.434682404306;"{""type"": ""Point"", ""coordinates"": [-0.43468240430556, 46.339045017596476]}"
44183;;830000;1;513+203;e6a59e32-6667-11e3-a7ff-01f464e0362d;843823.0288999975;6517069.680300001;4.849713367409462;45.738057907671426;45.7380579077,4.84971336741;45.7380579077,4.84971336741;"{""type"": ""Point"", ""coordinates"": [4.849713367409461, 45.738057907653904]}"
58772;Passerelle voyageurs;311000;1;130+575;e64595a4-6667-11e3-a7ff-01f464e0362d;650315.0793000013;6977015.986200001;2.309134902391054;49.88990471581185;49.8899047158,2.30913490239;49.8899047158,2.30913490239;"{""type"": ""Point"", ""coordinates"": [2.309134902391053, 49.88990471579482]}"
169588;;810000;1;068+236;474bb5e4-2faf-11e5-b0ff-017864e0362d;777902.613499999;6282285.9289;3.965128119590353;43.63533440576042;43.6353344058,3.96512811959;43.6353344057,3.96512811959;"{""type"": ""Point"", ""coordinates"": [3.965128119590352, 43.63533440573724]}"
60543;Passerelle piétons Maizières;180000;1;166+534;e96c4686-6667-11e3-a7ff-01f464e0362d;930008.0398999974;6905217.475200001;6.156709624161623;49.20529082096739;49.205290821,6.15670962416;49.2052908209,6.15670962416;"{""type"": ""Point"", ""coordinates"": [6.156709624161625, 49.20529082094707]}"
136463;Passerelle Technique métallique;769000;1;100+800;e9c109e6-6667-11e3-a7ff-01f464e0362d;807130.6640999988;6624426.0449;4.402445895824646;46.71137318569181;46.7113731857,4.40244589582;46.7113731857,4.40244589582;"{""type"": ""Point"", ""coordinates"": [4.402445895824646, 46.71137318567712]}"
59725;Passerelle piétons;070000;1;392+790;e904f6a0-6667-11e3-a7ff-01f464e0362d;965426.9299999997;6838045.367400002;6.600171974440832;48.58814974355496;48.5881497436,6.60017197444;48.5881497435,6.60017197444;"{""type"": ""Point"", ""coordinates"": [6.600171974440832, 48.58814974353152]}"
55673;Passerelle voyageurs;334000;1;040+848;e947e5d6-6667-11e3-a7ff-01f464e0362d;620952.9389000013;6879072.8752;1.919532744371505;49.00670221292294;49.0067022129,1.91953274437;49.0067022129,1.91953274437;"{""type"": ""Point"", ""coordinates"": [1.919532744371504, 49.00670221290164]}"
40027;Passerelle voyageurs;736000;1;415+255;e6e7defe-6667-11e3-a7ff-01f464e0362d;631035.8492999971;6315870.574900001;2.141074640996263;43.93846285489065;43.9384628549,2.141074641;43.9384628549,2.141074641;"{""type"": ""Point"", ""coordinates"": [2.141074640996262, 43.93846285486824]}"
55795;Passerelle publique;340000;1;012+825;e5671430-6667-11e3-a7ff-01f464e0362d;640203.2861000001;6869328.491799999;2.184013719548509;48.921162471851446;48.9211624719,2.18401371955;48.9211624718,2.18401371955;"{""type"": ""Point"", ""coordinates"": [2.184013719548507, 48.92116247182969]}"
66679;Passerelle voyageurs;860000;1;334+713;e6e3e6b0-6667-11e3-a7ff-01f464e0362d;863393.5007999986;6676745.981699999;5.157389602929498;47.17090542157413;47.1709054216,5.15738960293;47.1709054216,5.15738960293;"{""type"": ""Point"", ""coordinates"": [5.157389602929499, 47.17090542156081]}"
57887;Passerelle voyageurs;405000;1;074+194;e706fe24-6667-11e3-a7ff-01f464e0362d;415127.0891999975;6867706.240200002;-0.883292350759008;48.846344654943884;48.8463446549,-0.883292350759;48.8463446549,-0.883292350759;"{""type"": ""Point"", ""coordinates"": [-0.88329235075901, 48.84634465492175]}"
30329;Passerelle piétons Mont-Herme;205000;1;052+129;e683d336-6667-11e3-a7ff-01f464e0362d;772340.7905000001;6907492.261700001;3.993699849013445;49.262986174936394;49.2629861749,3.99369984901;49.2629861749,3.99369984901;"{""type"": ""Point"", ""coordinates"": [3.993699849013445, 49.26298617491635]}"
46691;Passerelle piétons de Beauséjour (Vichy);785000;1;363+268;e722dd82-6667-11e3-a7ff-01f464e0362d;732299.9541999996;6559923.922400001;3.418403986242306;46.138355743161355;46.1383557432,3.41840398624;46.1383557431,3.41840398624;"{""type"": ""Point"", ""coordinates"": [3.418403986242305, 46.138355743145]}"
65863;Passerelle piétons;830000;1;382+093;e8657d66-6667-11e3-a7ff-01f464e0362d;840535.5776999965;6632956.768199999;4.842214440227273;46.78198895468002;46.7819889547,4.84221444023;46.7819889547,4.84221444023;"{""type"": ""Point"", ""coordinates"": [4.842214440227273, 46.78198895466554]}"
30838;Passerelle voyageurs;590000;2;401+114;e98f7ae8-6667-11e3-a7ff-01f464e0362d;565678.1212000027;6527935.747900002;1.269378452178554;45.83782010822128;45.8378201082,1.26937845218;45.8378201082,1.26937845218;"{""type"": ""Point"", ""coordinates"": [1.269378452178553, 45.837820108204056]}"
33757;Passerelle piétons;295000;1;007+515;e62b7dc0-6667-11e3-a7ff-01f464e0362d;703598.4430000037;7062110.912300002;3.050798577132531;50.65589485763755;50.6558948576,3.05079857713;50.6558948576,3.05079857713;"{""type"": ""Point"", ""coordinates"": [3.05079857713253, 50.65589485762395]}"
59235;Passerelle piétons;040000;1;000+302;e5d9e99a-6667-11e3-a7ff-01f464e0362d;935502.6432000026;6846055.965999998;6.199159044191424;48.6717235772177;48.6717235772,6.19915904419;48.6717235772,6.19915904419;"{""type"": ""Point"", ""coordinates"": [6.199159044191425, 48.67172357719468]}"
64960;Passerelle piétons;168000;1;018+626;e979da66-6667-11e3-a7ff-01f464e0362d;998939.7927000001;6879004.859200001;7.082670795890637;48.94144464623618;48.9414446462,7.08267079589;48.9414446462,7.08267079589;"{""type"": ""Point"", ""coordinates"": [7.082670795890639, 48.94144464621455]}"
59953;Passerelle voyageurs;089000;1;342+976;e71e7a78-6667-11e3-a7ff-01f464e0362d;923800.378399998;6888497.581799999;6.062704469243771;49.05727833507002;49.0572783351,6.06270446924;49.057278335,6.06270446924;"{""type"": ""Point"", ""coordinates"": [6.062704469243771, 49.057278335048956]}"
66504;Passerelle voyageurs;852000;1;380+667;e91e94e8-6667-11e3-a7ff-01f464e0362d;906386.8814999983;6676047.352000002;5.724337193178192;47.1526557104324;47.1526557104,5.72433719318;47.1526557104,5.72433719318;"{""type"": ""Point"", ""coordinates"": [5.724337193178192, 47.152655710419005]}"
57474;Passerelle piétons du Roule;366000;1;369+802;e6fc79e2-6667-11e3-a7ff-01f464e0362d;366314.625500001;6957424.068799999;-1.618760145960657;49.62812131776553;49.6281213178,-1.61876014596;49.6281213177,-1.61876014596;"{""type"": ""Point"", ""coordinates"": [-1.618760145960659, 49.62812131774725]}"
44659;;886000;1;047+890;e71ecfea-6667-11e3-a7ff-01f464e0362d;861520.1079000011;6555385.9309;5.090258094589466;46.07901007467263;46.0790100747,5.09025809459;46.0790100747,5.09025809459;"{""type"": ""Point"", ""coordinates"": [5.090258094589466, 46.079010074656104]}"
45866;Passerelle publique piétons Aurillac;720000;1;302+470;e5bc3ec8-6667-11e3-a7ff-01f464e0362d;655373.5952999964;6424673.824200001;2.434475090235355;44.91982285463009;44.9198228546,2.43447509024;44.9198228546,2.43447509024;"{""type"": ""Point"", ""coordinates"": [2.434475090235354, 44.919822854610274]}"
55879;Passerelle voyageurs;340000;1;057+200;e8bb8e3c-6667-11e3-a7ff-01f464e0362d;605151.9076000005;6877351.425299998;1.70397558208458;48.98908658484043;48.9890865848,1.70397558208;48.9890865848,1.70397558208;"{""type"": ""Point"", ""coordinates"": [1.703975582084579, 48.98908658481903]}"
87543;TM(4) sur passage de Plantières;180000;1;155+007;e938f0f4-6667-11e3-a7ff-01f464e0362d;932443.0644999966;6895024.358600002;6.184453969077255;49.11284335871409;49.1128433587,6.18445396908;49.1128433587,6.18445396908;"{""type"": ""Point"", ""coordinates"": [6.184453969077255, 49.112843358693304]}"
44137;;830000;1;506+565;e858c9b0-6667-11e3-a7ff-01f464e0362d;840029.1947000027;6521512.2038;4.802241719174647;45.778841560884686;45.7788415609,4.80224171917;45.7788415609,4.80224171917;"{""type"": ""Point"", ""coordinates"": [4.802241719174647, 45.778841560867285]}"
135282;Darenc;939001;1;858+202;e9b8f16c-6667-11e3-a7ff-01f464e0362d;891760.6005999967;6249755.130399998;5.363051475441308;43.321125960674316;43.3211259607,5.36305147544;43.3211259607,5.36305147544;"{""type"": ""Point"", ""coordinates"": [5.363051475441307, 43.321125960650356]}"
57580;;372000;1;019+556;e6bb5864-6667-11e3-a7ff-01f464e0362d;531276.8364000022;6910819.615499999;0.681557902731583;49.27472122972411;49.2747212297,0.681557902732;49.2747212297,0.681557902732;"{""type"": ""Point"", ""coordinates"": [0.681557902731581, 49.27472122970413]}"
36222;Passerelle Pétrole;515000;1;350+145;e93833ae-6667-11e3-a7ff-01f464e0362d;427390.3541999981;6708276.744100001;-0.616892678899409;47.41863764706999;47.4186376471,-0.616892678899;47.418637647,-0.616892678899;"{""type"": ""Point"", ""coordinates"": [-0.616892678899411, 47.41863764704025]}"
56528;Passerelle piétons St-Hilaire;340000;1;137+630;e65838ce-6667-11e3-a7ff-01f464e0362d;563388.993900001;6928674.350400001;1.116777699455687;49.44283605348476;49.4428360535,1.11677769946;49.4428360535,1.11677769946;"{""type"": ""Point"", ""coordinates"": [1.116777699455685, 49.4428360534656]}"
163856;Vendeuvre;001000;1;198+933;279d88e6-9803-11e4-a3ff-01a064e0362d;808909.4205000028;6794335.077100001;4.467046702629204;48.24025400562517;48.2402540056,4.46704670263;48.2402540056,4.46704670263;"{""type"": ""Point"", ""coordinates"": [4.467046702629204, 48.240254005599894]}"
49821;Passerelle piétons du Futuroscope;570000;3;326+096;e89b281e-6667-11e3-a7ff-01f464e0362d;499589.54150000215;6622166.664999999;0.378100396957432;46.669634022007216;46.669634022,0.378100396957;46.669634022,0.378100396957;"{""type"": ""Point"", ""coordinates"": [0.378100396957431, 46.66963402199241]}"
54625;Gobitta;242000;1;066+950;e61f6420-6667-11e3-a7ff-01f464e0362d;675259.1340000033;6914983.6488999985;2.659690961722504;49.3339414983258;49.3339414983,2.65969096172;49.3339414983,2.65969096172;"{""type"": ""Point"", ""coordinates"": [2.659690961722503, 49.33394149830611]}"
67261;;905000;1;252+400;e57d94ee-6667-11e3-a7ff-01f464e0362d;917085.4611999989;6376080.3972;5.728671629160576;44.45001315044259;44.4500131504,5.72867162916;44.4500131504,5.72867162916;"{""type"": ""Point"", ""coordinates"": [5.728671629160576, 44.45001315042149]}"
67241;Ateliers;830000;1;777+606;e6bd9eb4-6667-11e3-a7ff-01f464e0362d;832103.0423000008;6287521.4662999995;4.637804318477554;43.67439973971493;43.6743997397,4.63780431848;43.6743997397,4.63780431848;"{""type"": ""Point"", ""coordinates"": [4.637804318477554, 43.67439973969186]}"
42593;Passerelle piétons;775000;1;114+040;e93f4d8c-6667-11e3-a7ff-01f464e0362d;836801.4937999994;6519540.827799998;4.760148129926092;45.76174963247239;45.7617496325,4.76014812993;45.7617496325,4.76014812993;"{""type"": ""Point"", ""coordinates"": [4.760148129926092, 45.76174963245493]}"
69779;;930000;1;074+281;e718c86c-6667-11e3-a7ff-01f464e0362d;945086.3774000034;6229033.254099999;6.009883150141372;43.11852074613456;43.1185207461,6.00988315014;43.1185207461,6.00988315014;"{""type"": ""Point"", ""coordinates"": [6.009883150141371, 43.11852074611014]}"
87573;Passerelle Boulainvilliers;962000;1;003+618;e6da41ea-6667-11e3-a7ff-01f464e0362d;646820.7612999976;6862067.334800001;2.275219889953156;48.85644696971221;48.8564469697,2.27521988995;48.8564469697,2.27521988995;"{""type"": ""Point"", ""coordinates"": [2.275219889953155, 48.856446969690154]}"
67250;;930000;1;071+085;e91add56-6667-11e3-a7ff-01f464e0362d;942342.730899997;6229308.512699999;5.97634812454859;43.121929929596746;43.1219299296,5.97634812455;43.1219299296,5.97634812455;"{""type"": ""Point"", ""coordinates"": [5.976348124548589, 43.12192992957234]}"
64359;Passerelle piétons et cycles;115000;1;099+012;e8fd4d2c-6667-11e3-a7ff-01f464e0362d;1018982.9851000011;6751311.033599999;7.261845855308622;47.784700339116625;47.7847003391,7.26184585531;47.7847003391,7.26184585531;"{""type"": ""Point"", ""coordinates"": [7.261845855308624, 47.78470033908891]}"
163467;Support de canalisation;035000;1;067+880;bd633cfc-2f9f-11e4-80ff-014864e0362d;917820.0077000037;6792844.273400001;5.932351855695867;48.199547933913436;48.1995479339,5.9323518557;48.1995479339,5.9323518557;"{""type"": ""Point"", ""coordinates"": [5.932351855695868, 48.19954793388794]}"
54482;Passerelle voyageurs;229000;1;055+664;e5f89196-6667-11e3-a7ff-01f464e0362d;688188.6899999976;6900090.988000002;2.837955788560008;49.200432147582255;49.2004321476,2.83795578856;49.2004321476,2.83795578856;"{""type"": ""Point"", ""coordinates"": [2.837955788560007, 49.200432147561905]}"
52179;;395000;1;106+418;e959af80-6667-11e3-a7ff-01f464e0362d;558001.1362999976;6853547.868999999;1.067869909762258;48.766396384257725;48.7663963843,1.06786990976;48.7663963842,1.06786990976;"{""type"": ""Point"", ""coordinates"": [1.067869909762257, 48.7663963842352]}"
64497;Passerelle piétons;124000;1;002+376;e8987262-6667-11e3-a7ff-01f464e0362d;1027078.4809999987;6748569.680500001;7.36776581752407;47.756084574855734;47.7560845749,7.36776581752;47.7560845748,7.36776581752;"{""type"": ""Point"", ""coordinates"": [7.367765817524072, 47.75608457482785]}"
59926;Passerelle piétons;089000;1;326+232;e55a95c2-6667-11e3-a7ff-01f464e0362d;912838.7824999988;6880312.4723000005;5.908710246908253;48.98745783906921;48.9874578391,5.90871024691;48.987457839,5.90871024691;"{""type"": ""Point"", ""coordinates"": [5.908710246908253, 48.9874578390478]}"
58861;Passerelle voyageurs;321000;1;030+261;e6640dec-6667-11e3-a7ff-01f464e0362d;627214.7078000009;6964783.0702;1.990130799916453;49.77777634517174;49.7777763452,1.99013079992;49.7777763452,1.99013079992;"{""type"": ""Point"", ""coordinates"": [1.990130799916452, 49.77777634515418]}"
64899;Passerelle piétons;161000;1;020+630;e9841750-6667-11e3-a7ff-01f464e0362d;1028206.1578999981;6872979.374000002;7.476887043694397;48.873080289417246;48.8730802894,7.47688704369;48.8730802894,7.47688704369;"{""type"": ""Point"", ""coordinates"": [7.476887043694399, 48.87308028939526]}"
87541;Passerelle de Frouard;070000;1;344+232;e5c53012-6667-11e3-a7ff-01f464e0362d;931081.8055000007;6855237.199900001;6.144132180896963;48.75583276930436;48.7558327693,6.1441321809;48.7558327693,6.1441321809;"{""type"": ""Point"", ""coordinates"": [6.144132180896965, 48.75583276928177]}"
177497;;930000;1;224+031;0b586830-e67d-11e7-a6ff-019064e0362d;1043355.753200002;6298753.3829;7.260893432928249;43.70441604615543;43.7044160462,7.26089343293;43.7044160461,7.26089343293;"{""type"": ""Point"", ""coordinates"": [7.260893432928251, 43.70441604613241]}"
59984;Passerelle voyageurs;090000;1;351+632;e584a4a8-6667-11e3-a7ff-01f464e0362d;927628.9636000022;6862190.450599998;6.100914289155183;48.819547442730176;48.8195474427,6.10091428916;48.8195474427,6.10091428916;"{""type"": ""Point"", ""coordinates"": [6.100914289155184, 48.81954744270792]}"
172807;;909000;1;019+987;a989699a-3121-11e7-82ff-013864e0362d;927468.1442999989;6466725.362799998;5.900903746504346;45.2622659822571;45.2622659823,5.9009037465;45.2622659822,5.9009037465;"{""type"": ""Point"", ""coordinates"": [5.900903746504345, 45.26226598223822]}"
42754;Passerelle d'accès piétons;783000;1;443+205;e9850bec-6667-11e3-a7ff-01f464e0362d;799103.4074999988;6545556.4901;4.280637038435613;46.00251212600789;46.002512126,4.28063703844;46.002512126,4.28063703844;"{""type"": ""Point"", ""coordinates"": [4.280637038435612, 46.00251212599113]}"
44649;;886000;1;036+908;e6255488-6667-11e3-a7ff-01f464e0362d;856337.3401999995;6545900.224199999;5.020077090714454;45.99483558703178;45.994835587,5.02007709071;45.994835587,5.02007709071;"{""type"": ""Point"", ""coordinates"": [5.020077090714454, 45.99483558701502]}"
54617;;242000;1;061+906;e62473ee-6667-11e3-a7ff-01f464e0362d;671147.8121000007;6912352.8618;2.603322659224723;49.31012079995501;49.3101208,2.60332265922;49.3101207999,2.60332265922;"{""type"": ""Point"", ""coordinates"": [2.603322659224722, 49.31012079993519]}"
179411;;935000;1;820+770;b4618b1c-7565-11e8-bcff-010464e0362d;860162.6686000004;6270485.2447;4.980256376559983;43.515370851960434;43.515370852,4.98025637656;43.5153708519,4.98025637656;"{""type"": ""Point"", ""coordinates"": [4.980256376559982, 43.51537085193696]}"
36458;Passerelle Floralies;516000;1;511+011;e925c62a-6667-11e3-a7ff-01f464e0362d;292306.19139999896;6701479.936700001;-2.398324777782629;47.28816155413883;47.2881615541,-2.39832477778;47.2881615541,-2.39832477778;"{""type"": ""Point"", ""coordinates"": [-2.398324777782633, 47.288161554108356]}"
66905;Passerelle piétons;872000;1;449+544;e5c4b020-6667-11e3-a7ff-01f464e0362d;960731.6758000031;6672857.625;6.439050946462723;47.10487009492274;47.1048700949,6.43905094646;47.1048700949,6.43905094646;"{""type"": ""Point"", ""coordinates"": [6.439050946462724, 47.1048700949092]}"
10092000;Passerelle Km 135,428;640000;1;135+428;5be85938-ce7a-11e9-80ff-01f06fb51c27;509857.50659999996;6348355.099800002;0.620269054011022;44.20841868337619;44.2084186834,0.620269054011;44.2084186834,0.620269054011;"{""type"": ""Point"", ""coordinates"": [0.620269054011021, 44.20841868335447]}"
36443;Penhoet;515000;1;493+040;e725b0d2-6667-11e3-a7ff-01f464e0362d;307216.01950000226;6700722.011599999;-2.200823148627134;47.29035549329291;47.2903554933,-2.20082314863;47.2903554933,-2.20082314863;"{""type"": ""Point"", ""coordinates"": [-2.200823148627137, 47.290355493262425]}"
169584;;810000;1;038+830;474bafa0-2faf-11e5-b0ff-017864e0362d;802112.6203999966;6296282.2423;4.26780208645565;43.75818392729353;43.7581839273,4.26780208646;43.7581839273,4.26780208646;"{""type"": ""Point"", ""coordinates"": [4.26780208645565, 43.75818392727066]}"
46292;Passerelle voyageurs;750000;1;280+776;e5af14fe-6667-11e3-a7ff-01f464e0362d;708496.8003000021;6632540.515099999;3.111392977483557;46.79294849840547;46.7929484984,3.11139297748;46.7929484984,3.11139297748;"{""type"": ""Point"", ""coordinates"": [3.111392977483556, 46.79294849839102]}"
53684;Passerelle publique des Fours-à-Chaux;001000;1;018+827;e64f4570-6667-11e3-a7ff-01f464e0362d;664521.0385999978;6858361.568;2.516758613825558;48.824338332438;48.8243383324,2.51675861383;48.8243383324,2.51675861383;"{""type"": ""Point"", ""coordinates"": [2.516758613825557, 48.82433833241576]}"
177579;;925000;1;032+932;8f4f733a-f72f-11e7-80ff-012864e0362d;864411.5108999982;6306037.2883;5.044142928190608;43.83419311710364;43.8341931171,5.04414292819;43.8341931171,5.04414292819;"{""type"": ""Point"", ""coordinates"": [5.044142928190607, 43.83419311708096]}"
58766;Passerelle piétons St-Acheul;311000;1;128+872;e927c6be-6667-11e3-a7ff-01f464e0362d;651827.6925000027;6976478.376499999;2.330230056786242;49.88519243798355;49.885192438,2.33023005679;49.885192438,2.33023005679;"{""type"": ""Point"", ""coordinates"": [2.330230056786241, 49.88519243796649]}"
39629;Passerelle voyageurs;718000;1;365+950;e947c6a2-6667-11e3-a7ff-01f464e0362d;593810.2993000001;6298285.846099999;1.68117179793425;43.775610327996866;43.775610328,1.68117179793;43.775610328,1.68117179793;"{""type"": ""Point"", ""coordinates"": [1.681171797934249, 43.77561032797404]}"
40740;Aqueduc de la Vanne;752000;1;070+621;e56289a2-6667-11e3-a7ff-01f464e0362d;720598.2136000022;6796942.989999998;3.277619208748474;48.272496291561325;48.2724962916,3.27761920875;48.2724962915,3.27761920875;"{""type"": ""Point"", ""coordinates"": [3.277619208748473, 48.27249629153623]}"
57592;;372000;1;032+298;e9a4b606-6667-11e3-a7ff-01f464e0362d;541401.1639000028;6914738.3814;0.819117502376116;49.31252688354494;49.3125268835,0.819117502376;49.3125268835,0.819117502376;"{""type"": ""Point"", ""coordinates"": [0.819117502376114, 49.31252688352513]}"
59814;Passerelle sous bandes transport;085000;1;339+970;e5ef00ae-6667-11e3-a7ff-01f464e0362d;926183.0637999997;6910829.289799999;6.10729815177886;49.25706477612647;49.2570647761,6.10729815178;49.2570647761,6.10729815178;"{""type"": ""Point"", ""coordinates"": [6.107298151778862, 49.2570647761064]}"
130598;des 3 Croix;441000;1;378+301;e62f5e02-6667-11e3-a7ff-01f464e0362d;351393.02390000224;6791054.7161;-1.688250483070992;48.1266935988326;48.1266935988,-1.68825048307;48.1266935988,-1.68825048307;"{""type"": ""Point"", ""coordinates"": [-1.688250483070996, 48.12669359880673]}"
46007;Passerelle piétons de Neussargues;720000;1;359+536;e722fc1e-6667-11e3-a7ff-01f464e0362d;698163.3118999973;6447312.441100001;2.976639429605723;45.12509278791502;45.1250927879,2.97663942961;45.1250927879,2.97663942961;"{""type"": ""Point"", ""coordinates"": [2.976639429605723, 45.12509278789575]}"
57258;Galerie générale sucrière;366000;1;230+688;e9015820-6667-11e3-a7ff-01f464e0362d;462608.120099999;6898094.161800001;-0.253908590070797;49.138607331983714;49.138607332,-0.253908590071;49.138607332,-0.253908590071;"{""type"": ""Point"", ""coordinates"": [-0.253908590070799, 49.13860733196305]}"
54618;;242000;1;061+972;e682001a-6667-11e3-a7ff-01f464e0362d;671207.4010000005;6912381.237500001;2.604139953952995;49.310378560911175;49.3103785609,2.60413995395;49.3103785609,2.60413995395;"{""type"": ""Point"", ""coordinates"": [2.604139953952994, 49.31037856089136]}"
